iso_time,rx_ms,station_id,src_mac,type,node,behav,conf,ax,ay,az,gx,gy,gz,node_ts,range_age_ms,nbr_count,range_pct,extra...
2026-02-24T11:41:14.619+01:00,1771929674619,0,28:56:2F:63:C6:A8,C,245,2,2,-7.00,2.58,-7.00,7.7,3.3,4.8,6130365,839,5,72
2026-02-24T11:41:45.326+01:00,1771929705326,0,28:56:2F:63:C6:A8,C,245,0,2,-3.67,2.90,-7.76,-7.8,22.5,-7.0,6160514,1855,7,72
2026-02-24T11:41:56.525+01:00,1771929716525,0,28:56:2F:63:C6:A8,C,245,3,2,-0.68,3.41,-9.13,-0.4,-1.0,-2.0,6172246,307,4,72
2026-02-24T11:42:30.711+01:00,1771929750711,0,28:56:2F:63:C6:A8,C,245,2,3,0.33,4.02,-8.91,0.4,0.4,0.4,6206416,808,4,72
2026-02-24T11:42:33.871+01:00,1771929753871,0,28:56:2F:63:C6:A8,C,245,2,3,0.18,4.09,-8.81,0.0,-0.1,-0.4,6209101,686,5,72
2026-02-24T11:42:36.123+01:00,1771929756123,0,28:56:2F:63:C6:A8,C,245,2,2,-0.02,4.18,-8.86,-0.1,-0.5,0.1,6211827,407,5,72
2026-02-24T11:42:38.969+01:00,1771929758969,0,28:56:2F:63:C6:A8,C,245,3,2,-0.04,4.18,-8.88,-0.5,0.1,0.4,6214670,408,5,72
2026-02-24T11:42:41.711+01:00,1771929761711,0,28:56:2F:63:C6:A8,C,245,3,2,-0.03,4.27,-8.82,1.5,-0.2,-0.7,6217409,306,5,72
2026-02-24T11:42:44.841+01:00,1771929764841,0,28:56:2F:63:C6:A8,C,245,2,2,-0.26,4.04,-8.72,0.2,0.7,-0.5,6220308,994,5,72
2026-02-24T11:42:50.760+01:00,1771929770760,0,28:56:2F:63:C6:A8,C,245,2,3,-0.48,4.20,-8.87,-0.1,0.8,-1.0,6226453,411,4,72
2026-02-24T11:42:54.634+01:00,1771929774634,0,28:56:2F:63:C6:A8,C,245,2,3,-0.24,3.99,-8.87,0.5,4.3,3.7,6229361,117,4,72
2026-02-24T11:42:56.959+01:00,1771929776959,0,28:56:2F:63:C6:A8,C,245,2,3,0.40,3.87,-9.02,0.8,0.1,0.8,6232286,746,3,72
2026-02-24T11:42:59.347+01:00,1771929779347,0,28:56:2F:63:C6:A8,C,245,2,2,0.25,3.90,-8.95,0.5,2.4,-2.3,6235038,307,3,72
2026-02-24T11:43:10.355+01:00,1771929790355,0,28:56:2F:63:C6:A8,C,245,3,3,0.34,4.26,-8.84,1.1,0.1,-0.7,6246040,507,4,72
2026-02-24T11:43:24.495+01:00,1771929804495,0,28:56:2F:63:C6:A8,C,245,3,2,0.65,3.85,-9.06,3.3,-5.5,6.5,6260172,407,5,72
2026-02-24T11:43:27.200+01:00,1771929807200,0,28:56:2F:63:C6:A8,C,245,3,2,0.40,4.03,-9.06,3.2,-3.5,-0.5,6262873,207,4,72
2026-02-24T11:43:29.964+01:00,1771929809964,0,28:56:2F:63:C6:A8,C,245,2,2,0.25,3.88,-8.92,0.5,-0.1,1.1,6265636,307,4,72
2026-02-24T11:43:32.746+01:00,1771929812746,0,28:56:2F:63:C6:A8,C,245,3,2,0.21,3.96,-8.96,0.6,0.4,-0.5,6268418,207,4,72
2026-02-24T11:43:38.375+01:00,1771929818375,0,28:56:2F:63:C6:A8,C,245,3,3,0.16,3.97,-8.87,0.5,0.8,-0.5,6274042,207,4,72
2026-02-24T11:43:44.844+01:00,1771929824844,0,28:56:2F:63:C6:A8,C,245,3,3,0.19,3.91,-8.95,0.1,-0.3,-0.3,6280112,107,5,72
