iso_time,rx_ms,station_id,src_mac,type,node,nbr,hellos,range_pct,dist_cm,rssi_dbm,is_stale,stale_ms,extra...
2026-02-24T12:12:14.239+01:00,1771931534239,0,28:56:2F:63:C5:20,N,94,90,113,89,175.5,-70.8,0,655
2026-02-24T12:13:19.579+01:00,1771931599579,0,28:56:2F:63:C5:20,N,94,98,215,88,169.8,-81.8,0,1233
