iso_time,rx_ms,station_id,src_mac,type,node,nbr,hellos,range_pct,dist_cm,rssi_dbm,is_stale,stale_ms,extra...
2026-02-24T12:49:56.964+01:00,1771933796964,0,28:56:2F:63:C6:A8,N,245,90,6,60,1008.7,-88.1,0,1274
2026-02-24T12:53:23.449+01:00,1771934003449,0,28:56:2F:63:C6:A8,N,245,90,37,82,556.4,-88.5,0,3948
2026-02-24T12:54:18.864+01:00,1771934058864,0,28:56:2F:63:C6:A8,N,245,3,35,76,807.0,-77.3,0,411
2026-02-24T13:11:46.110+01:00,1771935106110,0,28:56:2F:63:C6:A8,N,245,54,49,77,280.1,-81.9,0,4616
2026-02-24T13:15:18.225+01:00,1771935318225,0,28:56:2F:63:C6:A8,N,245,94,27,69,829.0,-56.0,0,103
