iso_time,rx_ms,station_id,src_mac,type,node,frame,neighbor_count,uptime_ms,extra...
2026-02-24T12:47:26.416+01:00,1771933646416,0,28:56:2F:63:C5:18,H,98,16896,6,9798193
2026-02-24T12:47:36.484+01:00,1771933656484,0,28:56:2F:63:C5:18,H,98,16914,6,9808255
2026-02-24T12:47:41.611+01:00,1771933661611,0,28:56:2F:63:C5:18,H,98,16924,6,9813327
2026-02-24T12:47:46.786+01:00,1771933666786,0,28:56:2F:63:C5:18,H,98,16933,6,9818358
2026-02-24T12:50:43.398+01:00,1771933843398,0,28:56:2F:63:C5:18,H,98,17241,6,9994684
2026-02-24T12:51:03.447+01:00,1771933863447,0,28:56:2F:63:C5:18,H,98,17277,7,10014812
2026-02-24T12:51:59.124+01:00,1771933919124,0,28:56:2F:63:C5:18,H,98,17376,7,10070213
2026-02-24T12:52:13.850+01:00,1771933933850,0,28:56:2F:63:C5:18,H,98,17402,8,10085340
2026-02-24T12:52:29.298+01:00,1771933949298,0,28:56:2F:63:C5:18,H,98,17428,7,10100461
2026-02-24T12:52:39.402+01:00,1771933959402,0,28:56:2F:63:C5:18,H,98,17446,7,10110532
2026-02-24T12:52:44.419+01:00,1771933964419,0,28:56:2F:63:C5:18,H,98,17455,6,10115567
2026-02-24T12:52:49.003+01:00,1771933969003,0,28:56:2F:63:C5:18,H,98,17463,6,10120598
2026-02-24T12:52:54.034+01:00,1771933974034,0,28:56:2F:63:C5:18,H,98,17472,5,10125628
2026-02-24T12:52:59.434+01:00,1771933979434,0,28:56:2F:63:C5:18,H,98,17481,6,10130654
2026-02-24T12:54:34.839+01:00,1771934074839,0,28:56:2F:63:C5:18,H,98,17645,7,10226302
2026-02-24T12:54:45.030+01:00,1771934085030,0,28:56:2F:63:C5:18,H,98,17662,6,10236368
2026-02-24T12:54:49.870+01:00,1771934089870,0,28:56:2F:63:C5:18,H,98,17671,5,10241401
2026-02-24T12:55:00.020+01:00,1771934100020,0,28:56:2F:63:C5:18,H,98,17688,5,10251471
2026-02-24T12:55:26.124+01:00,1771934126124,0,28:56:2F:63:C5:18,H,98,17730,5,10276637
2026-02-24T12:55:40.222+01:00,1771934140222,0,28:56:2F:63:C5:18,H,98,17755,5,10291724
2026-02-24T12:55:46.090+01:00,1771934146090,0,28:56:2F:63:C5:18,H,98,17764,6,10296749
2026-02-24T12:56:21.000+01:00,1771934181000,0,28:56:2F:63:C5:18,H,98,17824,7,10332014
2026-02-24T12:56:25.571+01:00,1771934185571,0,28:56:2F:63:C5:18,H,98,17833,7,10337050
2026-02-24T12:56:30.868+01:00,1771934190868,0,28:56:2F:63:C5:18,H,98,17842,6,10342085
2026-02-24T12:56:35.643+01:00,1771934195643,0,28:56:2F:63:C5:18,H,98,17850,6,10347116
2026-02-24T12:56:41.236+01:00,1771934201236,0,28:56:2F:63:C5:18,H,98,17858,6,10352147
2026-02-24T12:56:55.838+01:00,1771934215838,0,28:56:2F:63:C5:18,H,98,17883,6,10367260
2026-02-24T12:57:16.091+01:00,1771934236091,0,28:56:2F:63:C5:18,H,98,17918,6,10387446
2026-02-24T12:57:21.250+01:00,1771934241250,0,28:56:2F:63:C5:18,H,98,17926,6,10392476
2026-02-24T12:57:26.063+01:00,1771934246063,0,28:56:2F:63:C5:18,H,98,17934,7,10397507
2026-02-24T12:57:41.663+01:00,1771934261663,0,28:56:2F:63:C5:18,H,98,17959,6,10412665
2026-02-24T12:58:21.537+01:00,1771934301537,0,28:56:2F:63:C5:18,H,98,18025,6,10452948
2026-02-24T12:58:26.569+01:00,1771934306569,0,28:56:2F:63:C5:18,H,98,18033,6,10457979
2026-02-24T12:58:31.876+01:00,1771934311876,0,28:56:2F:63:C5:18,H,98,18042,6,10463009
2026-02-24T12:58:46.858+01:00,1771934326858,0,28:56:2F:63:C5:18,H,98,18068,7,10478101
2026-02-24T12:58:51.742+01:00,1771934331742,0,28:56:2F:63:C5:18,H,98,18076,7,10483137
2026-02-24T12:58:56.783+01:00,1771934336783,0,28:56:2F:63:C5:18,H,98,18085,7,10488173
2026-02-24T12:59:02.022+01:00,1771934342022,0,28:56:2F:63:C5:18,H,98,18093,7,10493209
2026-02-24T12:59:16.926+01:00,1771934356926,0,28:56:2F:63:C5:18,H,98,18118,7,10508305
2026-02-24T12:59:27.611+01:00,1771934367611,0,28:56:2F:63:C5:18,H,98,18134,7,10518377
2026-02-24T12:59:32.059+01:00,1771934372059,0,28:56:2F:63:C5:18,H,98,18142,5,10523430
2026-02-24T12:59:37.466+01:00,1771934377466,0,28:56:2F:63:C5:18,H,98,18151,7,10528455
2026-02-24T12:59:48.160+01:00,1771934388160,0,28:56:2F:63:C5:18,H,98,18167,7,10538527
2026-02-24T13:00:07.317+01:00,1771934407317,0,28:56:2F:63:C5:18,H,98,18200,6,10558669
2026-02-24T13:00:13.246+01:00,1771934413246,0,28:56:2F:63:C5:18,H,98,18208,7,10563700
2026-02-24T13:00:22.630+01:00,1771934422630,0,28:56:2F:63:C5:18,H,98,18225,6,10573772
2026-02-24T13:00:42.645+01:00,1771934442645,0,28:56:2F:63:C5:18,H,98,18258,6,10593894
2026-02-24T13:01:02.718+01:00,1771934462718,0,28:56:2F:63:C5:18,H,98,18292,7,10614038
2026-02-24T13:01:12.843+01:00,1771934472843,0,28:56:2F:63:C5:18,H,98,18308,6,10624158
2026-02-24T13:01:17.876+01:00,1771934477876,0,28:56:2F:63:C5:18,H,98,18316,6,10629189
2026-02-24T13:01:28.006+01:00,1771934488006,0,28:56:2F:63:C5:18,H,98,18334,7,10639275
2026-02-24T13:02:04.266+01:00,1771934524266,0,28:56:2F:63:C5:18,H,98,18393,6,10674520
2026-02-24T13:02:13.555+01:00,1771934533555,0,28:56:2F:63:C5:18,H,98,18410,4,10684613
2026-02-24T13:02:18.843+01:00,1771934538843,0,28:56:2F:63:C5:18,H,98,18418,6,10689634
2026-02-24T13:02:23.422+01:00,1771934543422,0,28:56:2F:63:C5:18,H,98,18427,5,10694698
2026-02-24T13:02:28.770+01:00,1771934548770,0,28:56:2F:63:C5:18,H,98,18435,5,10699723
2026-02-24T13:03:18.726+01:00,1771934598726,0,28:56:2F:63:C5:18,H,98,18518,7,10749968
2026-02-24T13:03:24.042+01:00,1771934604042,0,28:56:2F:63:C5:18,H,98,18526,7,10755004
2026-02-24T13:03:34.341+01:00,1771934614341,0,28:56:2F:63:C5:18,H,98,18544,5,10765104
2026-02-24T13:03:39.886+01:00,1771934619886,0,28:56:2F:63:C5:18,H,98,18553,4,10770130
2026-02-24T13:03:43.922+01:00,1771934623922,0,28:56:2F:63:C5:18,H,98,18562,4,10775151
2026-02-24T13:03:49.044+01:00,1771934629044,0,28:56:2F:63:C5:18,H,98,18570,4,10780171
