iso_time,rx_ms,station_id,src_mac,type,fields
2026-02-24T12:47:27.391+01:00,1771933647390,0,28:56:2F:63:C6:A8,C,"245,2,2,0.54,5.28,-8.26,1.6,-1.3,1.4,10100740,3146,6,72"
2026-02-24T12:47:28.121+01:00,1771933648121,0,28:56:2F:63:C6:A8,R,"245,90,578.5,-91.8,10101686"
2026-02-24T12:47:28.644+01:00,1771933648644,0,28:56:2F:63:C5:18,R,"98,3,337.3,-72.6,9800420"
2026-02-24T12:47:28.775+01:00,1771933648775,0,28:56:2F:63:C7:28,C,"43,0,1,-3.74,-5.46,-8.79,-22.8,-97.0,-40.8,9750034,334,6,71"
2026-02-24T12:47:28.778+01:00,1771933648778,0,28:56:2F:63:C7:48,C,"3,0,1,-6.79,-0.04,-6.45,13.1,13.5,-6.0,9895646,310,6,72"
2026-02-24T12:47:29.052+01:00,1771933649052,0,28:56:2F:63:C5:18,C,"98,0,3,-0.97,-2.28,-9.05,-7.7,14.2,-12.9,9800827,407,6,74"
2026-02-24T12:47:30.138+01:00,1771933650138,0,28:56:2F:63:C7:48,R,"3,98,312.9,-74.6,9896464"
2026-02-24T12:47:30.953+01:00,1771933650953,0,28:56:2F:63:C7:28,C,"43,3,2,-4.79,-4.23,-7.63,-7.1,-11.0,-0.1,9753070,925,6,71"
2026-02-24T12:47:31.162+01:00,1771933651162,0,28:56:2F:63:C7:28,H,"43,16756,6,9753417"
2026-02-24T12:47:31.563+01:00,1771933651563,0,28:56:2F:63:C7:28,R,"43,94,531.1,-92.6,9753817"
2026-02-24T12:47:31.821+01:00,1771933651821,0,28:56:2F:63:C6:A8,R,"245,94,471.5,-84.1,10105384"
2026-02-24T12:47:32.196+01:00,1771933652196,0,28:56:2F:63:C7:28,R,"43,3,220.5,-84.1,9754450"
2026-02-24T12:47:32.274+01:00,1771933652274,0,28:56:2F:63:C7:30,H,"96,17877,8,10277119"
2026-02-24T12:47:32.812+01:00,1771933652812,0,28:56:2F:63:C7:28,R,"43,90,482.3,-86.5,9755065"
2026-02-24T12:47:32.921+01:00,1771933652921,0,28:56:2F:63:C6:A8,R,"245,3,800.4,-84.8,10105984"
2026-02-24T12:47:33.079+01:00,1771933653079,0,28:56:2F:63:C6:A8,C,"245,3,2,-2.68,5.72,-7.73,0.4,12.2,-3.2,10106639,107,6,72"
2026-02-24T12:47:33.909+01:00,1771933653909,0,28:56:2F:63:C7:28,C,"43,3,2,6.00,7.85,-14.43,64.1,-199.3,-308.8,9756159,508,6,71"
2026-02-24T12:47:34.194+01:00,1771933654194,0,28:56:2F:63:C6:A8,R,"245,98,251.0,-84.3,10107755"
2026-02-24T12:47:35.301+01:00,1771933655301,0,28:56:2F:63:C7:48,R,"3,245,440.1,-90.6,9901662"
2026-02-24T12:47:36.183+01:00,1771933656183,0,28:56:2F:63:C5:18,R,"98,94,441.0,-83.8,9807954"
2026-02-24T12:47:36.484+01:00,1771933656484,0,28:56:2F:63:C5:18,H,"98,16914,6,9808255"
2026-02-24T12:47:36.738+01:00,1771933656738,0,28:56:2F:63:C7:28,C,"43,3,2,3.22,4.30,-8.02,-10.1,26.7,5.2,9758988,107,6,71"
2026-02-24T12:47:36.979+01:00,1771933656979,0,28:56:2F:63:C5:18,R,"98,245,247.7,-82.6,9808749"
2026-02-24T12:47:37.780+01:00,1771933657780,0,28:56:2F:63:C6:A8,R,"245,98,251.0,-82.1,10111339"
2026-02-24T12:47:38.181+01:00,1771933658181,0,28:56:2F:63:C7:48,C,"3,2,2,-6.93,5.06,-0.57,20.2,-8.7,-10.5,9904183,771,6,72"
2026-02-24T12:47:38.186+01:00,1771933658186,0,28:56:2F:63:C7:48,R,"3,94,345.3,-84.4,9904557"
2026-02-24T12:47:39.285+01:00,1771933659285,0,28:56:2F:63:C5:18,R,"98,90,386.1,-81.8,9811055"
2026-02-24T12:47:39.344+01:00,1771933659344,0,28:56:2F:63:C7:48,R,"3,43,283.4,-82.0,9905773"
2026-02-24T12:47:39.471+01:00,1771933659471,0,28:56:2F:63:C6:A8,C,"245,3,3,-1.05,5.60,-7.81,-5.2,-4.0,-0.5,10112590,1251,6,72"
2026-02-24T12:47:39.905+01:00,1771933659905,0,28:56:2F:63:C7:28,C,"43,0,1,3.16,2.61,-8.91,-1.5,-4.3,10.2,9762088,2727,6,71"
2026-02-24T12:47:40.072+01:00,1771933660072,0,28:56:2F:63:C6:A8,R,"245,90,609.9,-89.4,10113630"
2026-02-24T12:47:40.405+01:00,1771933660405,0,28:56:2F:63:C5:18,R,"98,94,426.0,-78.6,9811610"
2026-02-24T12:47:40.408+01:00,1771933660408,0,28:56:2F:63:C5:18,C,"98,0,3,-2.45,-2.21,-8.88,-0.6,25.6,-25.3,9812118,508,6,74"
2026-02-24T12:47:40.533+01:00,1771933660533,0,28:56:2F:63:C7:48,C,"3,2,2,-9.99,-0.71,1.24,1.7,8.9,-24.4,9907120,1347,6,72"
2026-02-24T12:47:40.657+01:00,1771933660657,0,28:56:2F:63:C6:A8,R,"245,96,252.4,-68.4,10114215"
2026-02-24T12:47:40.694+01:00,1771933660694,0,28:56:2F:63:C7:28,R,"43,96,477.6,-81.3,9762943"
2026-02-24T12:47:41.242+01:00,1771933661242,0,28:56:2F:63:C6:A8,R,"245,94,466.4,-84.0,10114800"
2026-02-24T12:47:41.608+01:00,1771933661608,0,28:56:2F:63:C5:18,R,"98,96,600.3,-81.7,9812806"
2026-02-24T12:47:41.611+01:00,1771933661611,0,28:56:2F:63:C5:18,H,"98,16924,6,9813327"
2026-02-24T12:47:41.646+01:00,1771933661646,0,28:56:2F:63:C7:28,R,"43,94,531.1,-82.2,9763451"
