iso_time,rx_ms,station_id,src_mac,type,node,frame,neighbor_count,uptime_ms,extra...
2026-02-24T12:50:05.569+01:00,1771933805568,0,28:56:2F:63:C5:48,H,90,17009,6,9785243
2026-02-24T12:58:09.677+01:00,1771934289677,0,28:56:2F:63:C5:48,H,90,17867,7,10268968
2026-02-24T13:00:20.600+01:00,1771934420600,0,28:56:2F:63:C5:48,H,90,18099,7,10399931
2026-02-24T13:03:27.041+01:00,1771934607041,0,28:56:2F:63:C5:48,H,90,18428,7,10586234
2026-02-24T13:03:52.288+01:00,1771934632288,0,28:56:2F:63:C5:48,H,90,18472,7,10611446
2026-02-24T13:04:22.670+01:00,1771934662670,0,28:56:2F:63:C5:48,H,90,18526,6,10641644
2026-02-24T13:09:55.017+01:00,1771934995017,0,28:56:2F:63:C5:48,H,90,19114,9,10974027
2026-02-24T13:10:55.588+01:00,1771935055588,0,28:56:2F:63:C5:48,H,90,19218,8,11034500
2026-02-24T13:11:21.863+01:00,1771935081863,0,28:56:2F:63:C5:48,H,90,19263,9,11059788
2026-02-24T13:12:01.231+01:00,1771935121231,0,28:56:2F:63:C5:48,H,90,19335,9,11100168
2026-02-24T13:13:07.667+01:00,1771935187667,0,28:56:2F:63:C5:48,H,90,19448,7,11165729
2026-02-24T13:13:57.269+01:00,1771935237269,0,28:56:2F:63:C5:48,H,90,19534,8,11216145
2026-02-24T13:14:03.032+01:00,1771935243032,0,28:56:2F:63:C5:48,H,90,19542,8,11221212
2026-02-24T13:14:22.812+01:00,1771935262812,0,28:56:2F:63:C5:48,H,90,19578,8,11241379
2026-02-24T13:14:27.970+01:00,1771935267970,0,28:56:2F:63:C5:48,H,90,19587,8,11246420
2026-02-24T13:14:32.605+01:00,1771935272605,0,28:56:2F:63:C5:48,H,90,19596,9,11251461
2026-02-24T13:14:37.719+01:00,1771935277719,0,28:56:2F:63:C5:48,H,90,19605,9,11256525
2026-02-24T13:14:42.977+01:00,1771935282977,0,28:56:2F:63:C5:48,H,90,19614,9,11261570
2026-02-24T13:14:47.769+01:00,1771935287769,0,28:56:2F:63:C5:48,H,90,19623,9,11266616
2026-02-24T13:14:53.256+01:00,1771935293256,0,28:56:2F:63:C5:48,H,90,19632,9,11271671
2026-02-24T13:15:03.434+01:00,1771935303433,0,28:56:2F:63:C5:48,H,90,19650,9,11281761
2026-02-24T13:15:08.564+01:00,1771935308564,0,28:56:2F:63:C5:48,H,90,19658,9,11286856
2026-02-24T13:15:18.327+01:00,1771935318327,0,28:56:2F:63:C5:48,H,90,19676,8,11297024
2026-02-24T13:15:23.239+01:00,1771935323239,0,28:56:2F:63:C5:48,H,90,19686,8,11302065
2026-02-24T13:15:28.322+01:00,1771935328322,0,28:56:2F:63:C5:48,H,90,19695,8,11307106
2026-02-24T13:15:34.218+01:00,1771935334218,0,28:56:2F:63:C5:48,H,90,19703,9,11312146
2026-02-24T13:15:44.028+01:00,1771935344028,0,28:56:2F:63:C5:48,H,90,19721,9,11322236
2026-02-24T13:15:48.896+01:00,1771935348896,0,28:56:2F:63:C5:48,H,90,19730,9,11327281
2026-02-24T13:15:53.516+01:00,1771935353516,0,28:56:2F:63:C5:48,H,90,19739,9,11332326
2026-02-24T13:15:58.917+01:00,1771935358917,0,28:56:2F:63:C5:48,H,90,19748,9,11337371
2026-02-24T13:16:03.985+01:00,1771935363985,0,28:56:2F:63:C5:48,H,90,19757,9,11342417
2026-02-24T13:16:08.864+01:00,1771935368864,0,28:56:2F:63:C5:48,H,90,19766,9,11347463
2026-02-24T13:16:13.712+01:00,1771935373712,0,28:56:2F:63:C5:48,H,90,19775,9,11352509
2026-02-24T13:16:23.801+01:00,1771935383801,0,28:56:2F:63:C5:48,H,90,19793,8,11362594
2026-02-24T13:16:28.845+01:00,1771935388845,0,28:56:2F:63:C5:48,H,90,19802,8,11367635
2026-02-24T13:16:34.331+01:00,1771935394331,0,28:56:2F:63:C5:48,H,90,19811,8,11372676
2026-02-24T13:16:39.067+01:00,1771935399067,0,28:56:2F:63:C5:48,H,90,19819,9,11377733
2026-02-24T13:16:44.008+01:00,1771935404008,0,28:56:2F:63:C5:48,H,90,19828,9,11382787
2026-02-24T13:16:49.056+01:00,1771935409056,0,28:56:2F:63:C5:48,H,90,19837,9,11387833
2026-02-24T13:16:54.270+01:00,1771935414270,0,28:56:2F:63:C5:48,H,90,19846,8,11392909
2026-02-24T13:16:59.437+01:00,1771935419437,0,28:56:2F:63:C5:48,H,90,19855,9,11397949
2026-02-24T13:17:04.223+01:00,1771935424223,0,28:56:2F:63:C5:48,H,90,19864,9,11402994
2026-02-24T13:17:09.862+01:00,1771935429862,0,28:56:2F:63:C5:48,H,90,19872,9,11408040
2026-02-24T13:17:14.318+01:00,1771935434318,0,28:56:2F:63:C5:48,H,90,19882,9,11413085
2026-02-24T13:17:19.545+01:00,1771935439545,0,28:56:2F:63:C5:48,H,90,19890,9,11418130
2026-02-24T13:17:29.465+01:00,1771935449465,0,28:56:2F:63:C5:48,H,90,19908,9,11428221
2026-02-24T13:17:34.708+01:00,1771935454708,0,28:56:2F:63:C5:48,H,90,19917,9,11433266
2026-02-24T13:17:39.560+01:00,1771935459560,0,28:56:2F:63:C5:48,H,90,19926,9,11438312
2026-02-24T13:17:44.791+01:00,1771935464791,0,28:56:2F:63:C5:48,H,90,19935,8,11443378
2026-02-24T13:18:04.985+01:00,1771935484985,0,28:56:2F:63:C5:48,H,90,19970,9,11463600
2026-02-24T13:18:09.911+01:00,1771935489911,0,28:56:2F:63:C5:48,H,90,19979,9,11468645
2026-02-24T13:18:14.958+01:00,1771935494958,0,28:56:2F:63:C5:48,H,90,19988,9,11473691
2026-02-24T13:18:20.452+01:00,1771935500452,0,28:56:2F:63:C5:48,H,90,19997,8,11478737
2026-02-24T13:18:25.053+01:00,1771935505053,0,28:56:2F:63:C5:48,H,90,20006,8,11483778
2026-02-24T13:18:30.448+01:00,1771935510448,0,28:56:2F:63:C5:48,H,90,20015,8,11488819
2026-02-24T13:18:35.947+01:00,1771935515947,0,28:56:2F:63:C5:48,H,90,20024,8,11493860
2026-02-24T13:18:45.347+01:00,1771935525347,0,28:56:2F:63:C5:48,H,90,20041,9,11503958
