iso_time,rx_ms,station_id,src_mac,type,node,nbr,hellos,range_pct,dist_cm,rssi_dbm,is_stale,stale_ms,extra...
2026-02-24T12:00:07.635+01:00,1771930807635,0,28:56:2F:63:C7:30,N,96,43,1,0,0.0,-100.0,1,4294967295
2026-02-24T12:15:59.682+01:00,1771931759682,0,28:56:2F:63:C7:30,N,96,245,120,81,515.2,-88.2,0,4123
